Id,Text,Query,Label,LabelStr,Split,Event
1531040905653694464,,guns should be banned,,,unlabeled,buffalo
1531040905653694464,,guns should be regulated,,,unlabeled,buffalo
1531042243980709888,,guns should be regulated,,,unlabeled,buffalo
1531042747930624004,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531043428489998336,,guns should be regulated,1,FAVOR,labeled,buffalo
1531044748496183298,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531045135424794624,,guns should be banned,,,unlabeled,buffalo
1531045135424794624,,guns should be regulated,,,unlabeled,buffalo
1531050804223922177,,guns should be regulated,1,FAVOR,valid,buffalo
1531051558917529602,,guns should be regulated,,,unlabeled,buffalo
1531056795208261633,,guns should be banned,,,unlabeled,buffalo
1531056795208261633,,guns should be regulated,,,unlabeled,buffalo
1531057194694852609,,guns should be regulated,,,unlabeled,buffalo
1531057831004164096,,guns should be banned,1,FAVOR,valid,buffalo
1531057831004164096,,guns should be regulated,1,FAVOR,valid,buffalo
1531058682703880192,,guns should be banned,0,AGAINST,test,uvalde
1531058682703880192,,guns should be regulated,0,AGAINST,test,uvalde
1531058800156741633,,guns should be banned,,,unlabeled,uvalde
1531058800156741633,,guns should be regulated,,,unlabeled,uvalde
1531060074982305792,,guns should be banned,,,unlabeled,uvalde
1531060306306166784,,guns should be banned,,,unlabeled,buffalo
1531060306306166784,,guns should be regulated,,,unlabeled,buffalo
1531060862932307969,,guns should be regulated,0,AGAINST,valid,buffalo
1531061291065958400,,guns should be regulated,,,unlabeled,uvalde
1531061407180914688,,guns should be banned,,,unlabeled,uvalde
1531061407180914688,,guns should be regulated,,,unlabeled,uvalde
1531061941967409154,,guns should be banned,,,unlabeled,uvalde
1531061941967409154,,guns should be regulated,,,unlabeled,uvalde
1531062181889880064,,guns should be banned,,,unlabeled,buffalo
1531062181889880064,,guns should be regulated,,,unlabeled,buffalo
1531062612120817664,,guns should be banned,2,NEUTRAL,test,uvalde
1531064202768617475,,guns should be regulated,0,AGAINST,test,buffalo
1531065161443946496,,guns should be banned,,,unlabeled,buffalo
1531065161443946496,,guns should be regulated,,,unlabeled,buffalo
1531066144680857600,,guns should be banned,2,NEUTRAL,test,buffalo
1531067313809723392,,guns should be banned,,,unlabeled,buffalo
1531067313809723392,,guns should be regulated,,,unlabeled,buffalo
1531071751358144512,,guns should be banned,,,unlabeled,buffalo
1531071751358144512,,guns should be regulated,,,unlabeled,buffalo
1531072315253051392,,guns should be banned,,,unlabeled,buffalo
1531072315253051392,,guns should be regulated,,,unlabeled,buffalo
1531076253683486721,,guns should be banned,2,NEUTRAL,test,buffalo
1531076253683486721,,guns should be regulated,1,FAVOR,test,buffalo
1531080986468921344,,guns should be banned,,,unlabeled,buffalo
1531088270125408256,,guns should be banned,,,unlabeled,buffalo
1531088270125408256,,guns should be regulated,,,unlabeled,buffalo
1531094704443428865,,guns should be banned,,,unlabeled,buffalo
1531094704443428865,,guns should be regulated,,,unlabeled,buffalo
1531096763179929601,,guns should be regulated,,,unlabeled,buffalo
1531099261777190912,,guns should be regulated,,,unlabeled,buffalo
1531103589216579584,,guns should be banned,,,unlabeled,buffalo
1531103589216579584,,guns should be regulated,,,unlabeled,buffalo
1531104913220063233,,guns should be regulated,1,FAVOR,labeled,buffalo
1531108218096713728,,guns should be regulated,,,unlabeled,buffalo
1531110901029474304,,guns should be banned,0,AGAINST,labeled,buffalo
1531110901029474304,,guns should be regulated,0,AGAINST,labeled,buffalo
1531113477867470848,,guns should be regulated,2,NEUTRAL,valid,buffalo
1531113522398220290,,guns should be banned,,,unlabeled,buffalo
1531113522398220290,,guns should be regulated,,,unlabeled,buffalo
1531113664765468674,,guns should be banned,,,unlabeled,buffalo
1531113664765468674,,guns should be regulated,,,unlabeled,buffalo
1531115477967196160,,guns should be banned,,,unlabeled,buffalo
1531115477967196160,,guns should be regulated,,,unlabeled,buffalo
1531119269706190848,,guns should be banned,,,unlabeled,buffalo
1531119269706190848,,guns should be regulated,,,unlabeled,buffalo
1531121001441927169,,guns should be banned,,,unlabeled,buffalo
1531121001441927169,,guns should be regulated,,,unlabeled,buffalo
1531127440730374145,,guns should be banned,,,unlabeled,buffalo
1531127440730374145,,guns should be regulated,,,unlabeled,buffalo
1531140911278718977,,guns should be banned,,,unlabeled,buffalo
1531140911278718977,,guns should be regulated,,,unlabeled,buffalo
1531146578395901954,,guns should be banned,,,unlabeled,buffalo
1531146578395901954,,guns should be regulated,,,unlabeled,buffalo
1531156906038927360,,guns should be banned,,,unlabeled,buffalo
1531156906038927360,,guns should be regulated,,,unlabeled,buffalo
1531170695505248257,,guns should be banned,,,unlabeled,buffalo
1531170695505248257,,guns should be regulated,,,unlabeled,buffalo
1531173185093193728,,guns should be regulated,0,AGAINST,labeled,buffalo
1531192497648574465,,guns should be banned,,,unlabeled,buffalo
1531192497648574465,,guns should be regulated,,,unlabeled,buffalo
1531206700526624768,,guns should be regulated,,,unlabeled,buffalo
1531207695440793600,,guns should be regulated,1,FAVOR,labeled,buffalo
1531221867167719426,,guns should be regulated,,,unlabeled,buffalo
1531224522963173376,,guns should be banned,,,unlabeled,buffalo
1531224522963173376,,guns should be regulated,,,unlabeled,buffalo
1531225876175659008,,guns should be banned,1,FAVOR,labeled,buffalo
1531227305703612416,,guns should be banned,,,unlabeled,buffalo
1531227305703612416,,guns should be regulated,,,unlabeled,buffalo
1531231184398712835,,guns should be regulated,1,FAVOR,labeled,buffalo
1531233407547518976,,guns should be banned,,,unlabeled,buffalo
1531233407547518976,,guns should be regulated,,,unlabeled,buffalo
1531233703288086529,,guns should be regulated,,,unlabeled,buffalo
1531235749294637056,,guns should be banned,,,unlabeled,buffalo
1531236402779807747,,guns should be regulated,0,AGAINST,valid,buffalo
1531236646934532097,,guns should be regulated,0,AGAINST,valid,buffalo
1531243635479658498,,guns should be banned,1,FAVOR,valid,buffalo
1531245079993671680,,guns should be banned,1,FAVOR,labeled,buffalo
1531247125241253890,,guns should be banned,,,unlabeled,buffalo
1531247125241253890,,guns should be regulated,,,unlabeled,buffalo
1531250674620588033,,guns should be regulated,,,unlabeled,buffalo
1531253881203838977,,guns should be banned,,,unlabeled,buffalo
1531255509050806273,,guns should be banned,,,unlabeled,buffalo
1531255509050806273,,guns should be regulated,,,unlabeled,buffalo
1531257943881945089,,guns should be banned,,,unlabeled,buffalo
1531257943881945089,,guns should be regulated,,,unlabeled,buffalo
1531258151663804420,,guns should be banned,1,FAVOR,labeled,buffalo
1531258151663804420,,guns should be regulated,1,FAVOR,labeled,buffalo
1531258433936162817,,guns should be regulated,,,unlabeled,buffalo
1531260730430967809,,guns should be banned,1,FAVOR,valid,buffalo
1531263976960671746,,guns should be regulated,1,FAVOR,test,buffalo
1531265339287281665,,guns should be banned,,,unlabeled,buffalo
1531265339287281665,,guns should be regulated,,,unlabeled,buffalo
1531265618900574210,,guns should be banned,,,unlabeled,buffalo
1531266610715144194,,guns should be banned,,,unlabeled,buffalo
1531266610715144194,,guns should be regulated,,,unlabeled,buffalo
1531274297376923648,,guns should be banned,1,FAVOR,test,buffalo
1531274626155831298,,guns should be banned,,,unlabeled,buffalo
1531274626155831298,,guns should be regulated,,,unlabeled,buffalo
1531277373353623552,,guns should be banned,,,unlabeled,buffalo
1531277373353623552,,guns should be regulated,,,unlabeled,buffalo
1531277500289994752,,guns should be banned,,,unlabeled,buffalo
1531277500289994752,,guns should be regulated,,,unlabeled,buffalo
1531279807824252930,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531281853709262848,,guns should be banned,0,AGAINST,labeled,buffalo
1531285582697086978,,guns should be banned,2,NEUTRAL,test,buffalo
1531288638604058625,,guns should be banned,,,unlabeled,buffalo
1531288638604058625,,guns should be regulated,,,unlabeled,buffalo
1531289128373035009,,guns should be banned,,,unlabeled,buffalo
1531289128373035009,,guns should be regulated,,,unlabeled,buffalo
1531290784430886913,,guns should be banned,,,unlabeled,buffalo
1531290883383078914,,guns should be banned,2,NEUTRAL,labeled,buffalo
1531292331340537858,,guns should be banned,,,unlabeled,buffalo
1531292331340537858,,guns should be regulated,,,unlabeled,buffalo
1531292370217619457,,guns should be banned,,,unlabeled,buffalo
1531292370217619457,,guns should be regulated,,,unlabeled,buffalo
1531301498956697600,,guns should be banned,,,unlabeled,buffalo
1531301498956697600,,guns should be regulated,,,unlabeled,buffalo
1531302108753973249,,guns should be banned,,,unlabeled,buffalo
1531302108753973249,,guns should be regulated,,,unlabeled,buffalo
1531303065931894790,,guns should be banned,,,unlabeled,buffalo
1531304139409563649,,guns should be banned,,,unlabeled,buffalo
1531304139409563649,,guns should be regulated,,,unlabeled,buffalo
1531306405080219648,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531306837391200256,,guns should be banned,,,unlabeled,buffalo
1531306837391200256,,guns should be regulated,,,unlabeled,buffalo
1531307225071112192,,guns should be banned,0,AGAINST,valid,buffalo
1531307225071112192,,guns should be regulated,0,AGAINST,valid,buffalo
1531307782405619712,,guns should be banned,,,unlabeled,buffalo
1531307782405619712,,guns should be regulated,,,unlabeled,buffalo
1531308729555206144,,guns should be banned,,,unlabeled,buffalo
1531308729555206144,,guns should be regulated,,,unlabeled,buffalo
1531311754709450752,,guns should be regulated,,,unlabeled,buffalo
1531313150787825669,,guns should be regulated,,,unlabeled,buffalo
1531317875444686849,,guns should be regulated,,,unlabeled,buffalo
1531318753618808834,,guns should be banned,,,unlabeled,buffalo
1531321130044227584,,guns should be regulated,,,unlabeled,buffalo
1531323621238616064,,guns should be regulated,1,FAVOR,labeled,buffalo
1531323975464128512,,guns should be banned,,,unlabeled,buffalo
1531323975464128512,,guns should be regulated,,,unlabeled,buffalo
1531324884231462912,,guns should be banned,,,unlabeled,buffalo
1531324884231462912,,guns should be regulated,,,unlabeled,buffalo
1531325395349516289,,guns should be banned,1,FAVOR,labeled,buffalo
1531325395349516289,,guns should be regulated,1,FAVOR,labeled,buffalo
1531327553100734464,,guns should be banned,,,unlabeled,buffalo
1531327553100734464,,guns should be regulated,,,unlabeled,buffalo
1531329542962524165,,guns should be banned,1,FAVOR,labeled,buffalo
1531332318224424961,,guns should be banned,,,unlabeled,buffalo
1531332318224424961,,guns should be regulated,,,unlabeled,buffalo
1531332863873916929,,guns should be banned,,,unlabeled,buffalo
1531334299009441792,,guns should be banned,,,unlabeled,buffalo
1531334299009441792,,guns should be regulated,,,unlabeled,buffalo
1531336340473888769,,guns should be banned,,,unlabeled,buffalo
1531336340473888769,,guns should be regulated,,,unlabeled,buffalo
1531336644074393601,,guns should be regulated,1,FAVOR,labeled,buffalo
1531337176209842176,,guns should be regulated,,,unlabeled,buffalo
1531337522982268933,,guns should be banned,,,unlabeled,buffalo
1531337522982268933,,guns should be regulated,,,unlabeled,buffalo
1531337830953263104,,guns should be banned,,,unlabeled,buffalo
1531337830953263104,,guns should be regulated,,,unlabeled,buffalo
1531340899279679489,,guns should be banned,,,unlabeled,buffalo
1531340899279679489,,guns should be regulated,,,unlabeled,buffalo
1531341894621581312,,guns should be banned,,,unlabeled,buffalo
1531341894621581312,,guns should be regulated,,,unlabeled,buffalo
1531342800893136896,,guns should be regulated,,,unlabeled,buffalo
1531345813531762690,,guns should be banned,,,unlabeled,buffalo
1531345813531762690,,guns should be regulated,,,unlabeled,buffalo
1531348445444952067,,guns should be banned,,,unlabeled,buffalo
1531348445444952067,,guns should be regulated,,,unlabeled,buffalo
1531349998855593984,,guns should be banned,,,unlabeled,buffalo
1531349998855593984,,guns should be regulated,,,unlabeled,buffalo
1531352296369659904,,guns should be regulated,,,unlabeled,buffalo
1531354696073486338,,guns should be regulated,,,unlabeled,buffalo
1531355033752588288,,guns should be banned,,,unlabeled,buffalo
1531355033752588288,,guns should be regulated,,,unlabeled,buffalo
1531358787461754880,,guns should be banned,,,unlabeled,buffalo
1531358787461754880,,guns should be regulated,,,unlabeled,buffalo
1531358848547692550,,guns should be banned,0,AGAINST,labeled,buffalo
1531359164567625728,,guns should be regulated,0,AGAINST,test,buffalo
1531365869942620164,,guns should be banned,,,unlabeled,buffalo
1531365869942620164,,guns should be regulated,,,unlabeled,buffalo
1531383006291804163,,guns should be banned,,,unlabeled,buffalo
1531383006291804163,,guns should be regulated,,,unlabeled,buffalo
1531386094100664325,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531388070150406146,,guns should be regulated,,,unlabeled,buffalo
1531393833346514945,,guns should be banned,,,unlabeled,buffalo
1531393833346514945,,guns should be regulated,,,unlabeled,buffalo
1531394982946430977,,guns should be banned,0,AGAINST,test,buffalo
1531395788261277697,,guns should be banned,,,unlabeled,buffalo
1531399094567989248,,guns should be banned,2,NEUTRAL,valid,buffalo
1531405007156813826,,guns should be regulated,,,unlabeled,buffalo
1531405998061080576,,guns should be banned,,,unlabeled,buffalo
1531405998061080576,,guns should be regulated,,,unlabeled,buffalo
1531413973102379015,,guns should be banned,0,AGAINST,labeled,buffalo
1531413973102379015,,guns should be regulated,0,AGAINST,labeled,buffalo
1531414534480465920,,guns should be banned,,,unlabeled,buffalo
1531414534480465920,,guns should be regulated,,,unlabeled,buffalo
1531415619001651201,,guns should be banned,,,unlabeled,buffalo
1531415619001651201,,guns should be regulated,,,unlabeled,buffalo
1531420626929459201,,guns should be banned,,,unlabeled,buffalo
1531420626929459201,,guns should be regulated,,,unlabeled,buffalo
1531426687698710528,,guns should be regulated,,,unlabeled,buffalo
1531432412219047949,,guns should be banned,2,NEUTRAL,labeled,buffalo
1531433922571149312,,guns should be banned,0,AGAINST,labeled,buffalo
1531433922571149312,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531434691584217089,,guns should be banned,,,unlabeled,buffalo
1531434691584217089,,guns should be regulated,,,unlabeled,buffalo
1531437649851990016,,guns should be banned,0,AGAINST,valid,buffalo
1531437649851990016,,guns should be regulated,2,NEUTRAL,valid,buffalo
1531440016081027072,,guns should be regulated,,,unlabeled,buffalo
1531441449232891906,,guns should be banned,1,FAVOR,test,buffalo
1531441449232891906,,guns should be regulated,1,FAVOR,test,buffalo
1531443689297281024,,guns should be banned,,,unlabeled,buffalo
1531443689297281024,,guns should be regulated,,,unlabeled,buffalo
1531446482485891080,,guns should be banned,,,unlabeled,buffalo
1531446482485891080,,guns should be regulated,,,unlabeled,buffalo
1531452317727334402,,guns should be regulated,,,unlabeled,buffalo
1531453143992647686,,guns should be banned,,,unlabeled,buffalo
1531453143992647686,,guns should be regulated,,,unlabeled,buffalo
1531454674544500743,,guns should be regulated,1,FAVOR,valid,buffalo
1531457608330235907,,guns should be banned,,,unlabeled,buffalo
1531457608330235907,,guns should be regulated,,,unlabeled,buffalo
1531459287901515776,,guns should be regulated,,,unlabeled,buffalo
1531459867176845313,,guns should be banned,,,unlabeled,buffalo
1531459867176845313,,guns should be regulated,,,unlabeled,buffalo
1531470451528110081,,guns should be regulated,,,unlabeled,buffalo
1531471925859344386,,guns should be banned,,,unlabeled,buffalo
1531471925859344386,,guns should be regulated,,,unlabeled,buffalo
1531477186854588416,,guns should be banned,,,unlabeled,buffalo
1531477186854588416,,guns should be regulated,,,unlabeled,buffalo
1531477482884546560,,guns should be banned,,,unlabeled,buffalo
1531477482884546560,,guns should be regulated,,,unlabeled,buffalo
1531483052635201536,,guns should be banned,,,unlabeled,buffalo
1531483052635201536,,guns should be regulated,,,unlabeled,buffalo
1531495977454026752,,guns should be regulated,,,unlabeled,buffalo
1531506780978790400,,guns should be banned,0,AGAINST,labeled,buffalo
1531506780978790400,,guns should be regulated,0,AGAINST,labeled,buffalo
1531508445634891776,,guns should be banned,,,unlabeled,buffalo
1531512162962747392,,guns should be banned,,,unlabeled,buffalo
1531512162962747392,,guns should be regulated,,,unlabeled,buffalo
1531522968190210048,,guns should be regulated,,,unlabeled,buffalo
1531524042481717248,,guns should be banned,,,unlabeled,buffalo
1531524042481717248,,guns should be regulated,,,unlabeled,buffalo
1531526020347662337,,guns should be regulated,,,unlabeled,buffalo
1531547899212857344,,guns should be banned,,,unlabeled,buffalo
1531547899212857344,,guns should be regulated,,,unlabeled,buffalo
1531551345706258433,,guns should be banned,2,NEUTRAL,labeled,buffalo
1531551345706258433,,guns should be regulated,1,FAVOR,labeled,buffalo
1531556970112729088,,guns should be regulated,,,unlabeled,buffalo
1531568480759291904,,guns should be regulated,0,AGAINST,test,buffalo
1531570762884206593,,guns should be banned,,,unlabeled,buffalo
1531570762884206593,,guns should be regulated,,,unlabeled,buffalo
1531570828562911232,,guns should be banned,,,unlabeled,buffalo
1531570828562911232,,guns should be regulated,,,unlabeled,buffalo
1531576475740016640,,guns should be banned,,,unlabeled,buffalo
1531576475740016640,,guns should be regulated,,,unlabeled,buffalo
1531588610083913729,,guns should be banned,,,unlabeled,buffalo
1531588610083913729,,guns should be regulated,,,unlabeled,buffalo
1531590129965584384,,guns should be banned,,,unlabeled,buffalo
1531590129965584384,,guns should be regulated,,,unlabeled,buffalo
1531593319683395584,,guns should be banned,,,unlabeled,buffalo
1531593319683395584,,guns should be regulated,,,unlabeled,buffalo
1531595230549532672,,guns should be banned,,,unlabeled,buffalo
1531595230549532672,,guns should be regulated,,,unlabeled,buffalo
1531598731065409539,,guns should be banned,,,unlabeled,buffalo
1531598731065409539,,guns should be regulated,,,unlabeled,buffalo
1531605000752754688,,guns should be banned,,,unlabeled,buffalo
1531605000752754688,,guns should be regulated,,,unlabeled,buffalo
1531606482625581056,,guns should be banned,1,FAVOR,valid,buffalo
1531608073089032194,,guns should be banned,,,unlabeled,buffalo
1531608073089032194,,guns should be regulated,,,unlabeled,buffalo
1531609549085589514,,guns should be regulated,,,unlabeled,buffalo
1531612525883793410,,guns should be banned,,,unlabeled,buffalo
1531612525883793410,,guns should be regulated,,,unlabeled,buffalo
1531613977171611648,,guns should be regulated,,,unlabeled,buffalo
1531614776316542982,,guns should be regulated,,,unlabeled,buffalo
1531617536462102529,,guns should be banned,,,unlabeled,buffalo
1531617536462102529,,guns should be regulated,,,unlabeled,buffalo
1531617945268498432,,guns should be banned,,,unlabeled,buffalo
1531617945268498432,,guns should be regulated,,,unlabeled,buffalo
1531617999236612098,,guns should be banned,,,unlabeled,buffalo
1531617999236612098,,guns should be regulated,,,unlabeled,buffalo
1531618122284810240,,guns should be regulated,,,unlabeled,buffalo
1531621846357008385,,guns should be banned,,,unlabeled,buffalo
1531621846357008385,,guns should be regulated,,,unlabeled,buffalo
1531624232483966979,,guns should be banned,,,unlabeled,buffalo
1531624232483966979,,guns should be regulated,,,unlabeled,buffalo
1531626953605775368,,guns should be banned,,,unlabeled,buffalo
1531626953605775368,,guns should be regulated,,,unlabeled,buffalo
1531627974759424005,,guns should be banned,2,NEUTRAL,valid,buffalo
1531627974759424005,,guns should be regulated,1,FAVOR,valid,buffalo
1531629911894634496,,guns should be regulated,1,FAVOR,test,buffalo
1531632304199806978,,guns should be banned,,,unlabeled,buffalo
1531632304199806978,,guns should be regulated,,,unlabeled,buffalo
1531638636512419840,,guns should be regulated,,,unlabeled,buffalo
1531640916787617792,,guns should be banned,,,unlabeled,buffalo
1531640916787617792,,guns should be regulated,,,unlabeled,buffalo
1531641298788270080,,guns should be regulated,,,unlabeled,buffalo
1531641482515472387,,guns should be banned,,,unlabeled,buffalo
1531641482515472387,,guns should be regulated,,,unlabeled,buffalo
1531643334715768833,,guns should be banned,,,unlabeled,buffalo
1531643334715768833,,guns should be regulated,,,unlabeled,buffalo
1531643632457064448,,guns should be banned,0,AGAINST,test,buffalo
1531645881182732288,,guns should be regulated,1,FAVOR,labeled,buffalo
1531646076805165061,,guns should be regulated,,,unlabeled,buffalo
1531647121174183936,,guns should be banned,,,unlabeled,buffalo
1531647121174183936,,guns should be regulated,,,unlabeled,buffalo
1531647645265055745,,guns should be banned,,,unlabeled,buffalo
1531647645265055745,,guns should be regulated,,,unlabeled,buffalo
1531648307050717185,,guns should be banned,,,unlabeled,buffalo
1531648307050717185,,guns should be regulated,,,unlabeled,buffalo
1531648995046486016,,guns should be regulated,,,unlabeled,buffalo
1531652801952067585,,guns should be banned,,,unlabeled,buffalo
1531652801952067585,,guns should be regulated,,,unlabeled,buffalo
1531653880752115712,,guns should be banned,1,FAVOR,test,buffalo
1531657764363194368,,guns should be regulated,,,unlabeled,buffalo
1531658913355116546,,guns should be banned,,,unlabeled,buffalo
1531658913355116546,,guns should be regulated,,,unlabeled,buffalo
1531660587087720449,,guns should be banned,,,unlabeled,buffalo
1531661019004608512,,guns should be regulated,,,unlabeled,buffalo
1531661459716833280,,guns should be regulated,2,NEUTRAL,valid,buffalo
1531662536160026626,,guns should be banned,,,unlabeled,buffalo
1531662536160026626,,guns should be regulated,,,unlabeled,buffalo
1531664371981733888,,guns should be banned,,,unlabeled,buffalo
1531664371981733888,,guns should be regulated,,,unlabeled,buffalo
1531666848533557249,,guns should be regulated,1,FAVOR,valid,buffalo
1531673270134550528,,guns should be regulated,1,FAVOR,valid,buffalo
1531674803056394240,,guns should be regulated,,,unlabeled,buffalo
1531675057910599681,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531677408763564033,,guns should be regulated,,,unlabeled,buffalo
1531679920694362112,,guns should be banned,,,unlabeled,buffalo
1531679920694362112,,guns should be regulated,,,unlabeled,buffalo
1531680318528299013,,guns should be banned,,,unlabeled,buffalo
1531680318528299013,,guns should be regulated,,,unlabeled,buffalo
1531682819579138049,,guns should be regulated,,,unlabeled,buffalo
1531683362477309952,,guns should be banned,,,unlabeled,buffalo
1531683362477309952,,guns should be regulated,,,unlabeled,buffalo
1531684825702322176,,guns should be banned,,,unlabeled,buffalo
1531684825702322176,,guns should be regulated,,,unlabeled,buffalo
1531686167627849734,,guns should be banned,2,NEUTRAL,valid,buffalo
1531688295662505986,,guns should be banned,,,unlabeled,buffalo
1531688295662505986,,guns should be regulated,,,unlabeled,buffalo
1531692237968527362,,guns should be regulated,,,unlabeled,buffalo
1531692966535909377,,guns should be regulated,,,unlabeled,buffalo
1531694739891830784,,guns should be regulated,,,unlabeled,buffalo
1531705199227805696,,guns should be banned,1,FAVOR,valid,buffalo
1531705718692360193,,guns should be banned,,,unlabeled,buffalo
1531705718692360193,,guns should be regulated,,,unlabeled,buffalo
1531705868366012420,,guns should be banned,,,unlabeled,buffalo
1531705868366012420,,guns should be regulated,,,unlabeled,buffalo
1531712045816549376,,guns should be banned,,,unlabeled,buffalo
1531712045816549376,,guns should be regulated,,,unlabeled,buffalo
1531716919887376385,,guns should be banned,,,unlabeled,buffalo
1531719559455072258,,guns should be regulated,,,unlabeled,buffalo
1531724005014745088,,guns should be banned,,,unlabeled,buffalo
1531724005014745088,,guns should be regulated,,,unlabeled,buffalo
1531726216083910656,,guns should be banned,,,unlabeled,buffalo
1531726216083910656,,guns should be regulated,,,unlabeled,buffalo
1531727651659952129,,guns should be regulated,0,AGAINST,valid,buffalo
1531729699055063045,,guns should be banned,,,unlabeled,buffalo
1531729699055063045,,guns should be regulated,,,unlabeled,buffalo
1531731781493334016,,guns should be regulated,2,NEUTRAL,test,buffalo
1531731819271364608,,guns should be banned,1,FAVOR,labeled,buffalo
1531731819271364608,,guns should be regulated,1,FAVOR,labeled,buffalo
1531733371772096512,,guns should be banned,,,unlabeled,buffalo
1531733371772096512,,guns should be regulated,,,unlabeled,buffalo
1531733431033417735,,guns should be banned,,,unlabeled,buffalo
1531733431033417735,,guns should be regulated,,,unlabeled,buffalo
1531735243643932672,,guns should be banned,,,unlabeled,buffalo
1531735243643932672,,guns should be regulated,,,unlabeled,buffalo
1531743692695998470,,guns should be banned,,,unlabeled,buffalo
1531743692695998470,,guns should be regulated,,,unlabeled,buffalo
1531744811790635008,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531748227011096581,,guns should be banned,,,unlabeled,buffalo
1531748227011096581,,guns should be regulated,,,unlabeled,buffalo
1531750356144750592,,guns should be banned,2,NEUTRAL,labeled,buffalo
1531750763042689034,,guns should be regulated,,,unlabeled,buffalo
1531754146025684992,,guns should be regulated,2,NEUTRAL,valid,buffalo
1531758676322701312,,guns should be regulated,1,FAVOR,test,buffalo
1531760819800879109,,guns should be banned,,,unlabeled,buffalo
1531760819800879109,,guns should be regulated,,,unlabeled,buffalo
1531763728550699008,,guns should be banned,,,unlabeled,buffalo
1531763728550699008,,guns should be regulated,,,unlabeled,buffalo
1531765521892274176,,guns should be banned,,,unlabeled,buffalo
1531765521892274176,,guns should be regulated,,,unlabeled,buffalo
1531765965591130112,,guns should be regulated,,,unlabeled,buffalo
1531770701996298241,,guns should be regulated,,,unlabeled,buffalo
1531771277693833216,,guns should be regulated,1,FAVOR,valid,buffalo
1531773511739617281,,guns should be banned,,,unlabeled,buffalo
1531773511739617281,,guns should be regulated,,,unlabeled,buffalo
1531779186922336256,,guns should be banned,,,unlabeled,buffalo
1531779186922336256,,guns should be regulated,,,unlabeled,buffalo
1531779464098619392,,guns should be banned,,,unlabeled,buffalo
1531779464098619392,,guns should be regulated,,,unlabeled,buffalo
1531784247937073152,,guns should be regulated,2,NEUTRAL,labeled,buffalo
1531787153348304897,,guns should be regulated,1,FAVOR,labeled,buffalo
1531790180197273601,,guns should be banned,,,unlabeled,buffalo
1531790180197273601,,guns should be regulated,,,unlabeled,buffalo
1531792641787953153,,guns should be banned,,,unlabeled,buffalo
1531792641787953153,,guns should be regulated,,,unlabeled,buffalo
1531794406411583489,,guns should be banned,,,unlabeled,buffalo
1531794406411583489,,guns should be regulated,,,unlabeled,buffalo
1531795962762383361,,guns should be regulated,,,unlabeled,buffalo
1531801783089016833,,guns should be banned,,,unlabeled,buffalo
1531801783089016833,,guns should be regulated,,,unlabeled,buffalo
1531804416571056128,,guns should be banned,2,NEUTRAL,valid,buffalo
1531804416571056128,,guns should be regulated,2,NEUTRAL,valid,buffalo
1531805966651490306,,guns should be regulated,,,unlabeled,buffalo
1531810535452319744,,guns should be banned,1,FAVOR,test,buffalo
1531810535452319744,,guns should be regulated,1,FAVOR,test,buffalo
1531811146184941569,,guns should be banned,2,NEUTRAL,labeled,buffalo
1531811146184941569,,guns should be regulated,1,FAVOR,labeled,buffalo
1531818282822651905,,guns should be regulated,1,FAVOR,labeled,buffalo
1531819356170092545,,guns should be regulated,,,unlabeled,buffalo
1531820255839981569,,guns should be banned,,,unlabeled,buffalo
1531820255839981569,,guns should be regulated,,,unlabeled,buffalo
1531823683865415681,,guns should be banned,,,unlabeled,buffalo
1531823683865415681,,guns should be regulated,,,unlabeled,buffalo
1531823709086007296,,guns should be banned,,,unlabeled,buffalo
1531823709086007296,,guns should be regulated,,,unlabeled,buffalo
1531824272049590272,,guns should be banned,,,unlabeled,buffalo
1531824272049590272,,guns should be regulated,,,unlabeled,buffalo
1531824497728409601,,guns should be banned,,,unlabeled,buffalo
1531824497728409601,,guns should be regulated,,,unlabeled,buffalo
1531825217860952065,,guns should be regulated,,,unlabeled,buffalo
1531827446063972352,,guns should be banned,2,NEUTRAL,test,buffalo
1531827446063972352,,guns should be regulated,2,NEUTRAL,test,buffalo
1531828418718879745,,guns should be banned,,,unlabeled,buffalo
1531828418718879745,,guns should be regulated,,,unlabeled,buffalo
1531832794145513472,,guns should be banned,,,unlabeled,buffalo
1531832794145513472,,guns should be regulated,,,unlabeled,buffalo
1531838218345189376,,guns should be regulated,,,unlabeled,buffalo
1531856368407392256,,guns should be banned,,,unlabeled,buffalo
1531856368407392256,,guns should be regulated,,,unlabeled,buffalo
1531859360212824064,,guns should be regulated,,,unlabeled,buffalo
1531860831444488192,,guns should be banned,,,unlabeled,buffalo
1531860831444488192,,guns should be regulated,,,unlabeled,buffalo
1531866940159012866,,guns should be banned,,,unlabeled,buffalo
1531866940159012866,,guns should be regulated,,,unlabeled,buffalo
1531870764600795136,,guns should be banned,0,AGAINST,test,buffalo
1531870764600795136,,guns should be regulated,0,AGAINST,test,buffalo
